Ligand,Receptor,TF,Target
ADAM17,ITGB1,NFKB1,ACP5
ADAM17,ITGB1,NFKB1,ADORA2A
ADAM17,ITGB1,NFKB1,BGN
ADAM17,ITGB1,NFKB1,CDH1
ADAM17,ITGB1,NFKB1,COL1A1
ADAM17,ITGB1,NFKB1,COL1A2
ADAM17,ITGB1,NFKB1,CXCL12
ADAM17,ITGB1,NFKB1,FBP1
ADAM17,ITGB1,NFKB1,IL1R1
ADAM17,ITGB1,NFKB1,OAS2
ADAM17,ITGB1,NFKB1,RARA
ADAM17,ITGB1,NFKB1,TAP1
ADAM17,ITGB1,NFKB1,TNFAIP2
ADAM17,ITGB1,NFKB1,TSC22D3
ADAM17,ITGB1,RELA,ADORA2A
ADAM17,ITGB1,RELA,BGN
ADAM17,ITGB1,RELA,CDH1
ADAM17,ITGB1,RELA,COL1A1
ADAM17,ITGB1,RELA,COL1A2
ADAM17,ITGB1,RELA,CXCL12
ADAM17,ITGB1,RELA,FBP1
ADAM17,ITGB1,RELA,IGFBP5
ADAM17,ITGB1,RELA,IL1R1
ADAM17,ITGB1,RELA,RARA
ADAM17,ITGB1,RELA,TAP1
ADAM17,ITGB1,RELA,TNFAIP2
ADAM17,ITGB1,RELA,TSC22D3
ADAM17,ITGA5,NFKB1,ACP5
ADAM17,ITGA5,NFKB1,ADORA2A
ADAM17,ITGA5,NFKB1,BGN
ADAM17,ITGA5,NFKB1,CDH1
ADAM17,ITGA5,NFKB1,COL1A1
ADAM17,ITGA5,NFKB1,COL1A2
ADAM17,ITGA5,NFKB1,CXCL12
ADAM17,ITGA5,NFKB1,FBP1
ADAM17,ITGA5,NFKB1,IL1R1
ADAM17,ITGA5,NFKB1,OAS2
ADAM17,ITGA5,NFKB1,RARA
ADAM17,ITGA5,NFKB1,TAP1
ADAM17,ITGA5,NFKB1,TNFAIP2
ADAM17,ITGA5,NFKB1,TSC22D3
ADAM17,ITGA5,RELA,ADORA2A
ADAM17,ITGA5,RELA,BGN
ADAM17,ITGA5,RELA,CDH1
ADAM17,ITGA5,RELA,COL1A1
ADAM17,ITGA5,RELA,COL1A2
ADAM17,ITGA5,RELA,CXCL12
ADAM17,ITGA5,RELA,FBP1
ADAM17,ITGA5,RELA,IGFBP5
ADAM17,ITGA5,RELA,IL1R1
ADAM17,ITGA5,RELA,RARA
ADAM17,ITGA5,RELA,TAP1
ADAM17,ITGA5,RELA,TNFAIP2
ADAM17,ITGA5,RELA,TSC22D3
ANGPT1,ITGB1,NFKB1,ACP5
ANGPT1,ITGB1,NFKB1,ADORA2A
ANGPT1,ITGB1,NFKB1,BGN
ANGPT1,ITGB1,NFKB1,CDH1
ANGPT1,ITGB1,NFKB1,COL1A1
ANGPT1,ITGB1,NFKB1,COL1A2
ANGPT1,ITGB1,NFKB1,CXCL12
ANGPT1,ITGB1,NFKB1,FBP1
ANGPT1,ITGB1,NFKB1,IL1R1
ANGPT1,ITGB1,NFKB1,OAS2
ANGPT1,ITGB1,NFKB1,RARA
ANGPT1,ITGB1,NFKB1,TAP1
ANGPT1,ITGB1,NFKB1,TNFAIP2
ANGPT1,ITGB1,NFKB1,TSC22D3
ANGPT1,ITGB1,RELA,ADORA2A
ANGPT1,ITGB1,RELA,BGN
ANGPT1,ITGB1,RELA,CDH1
ANGPT1,ITGB1,RELA,COL1A1
ANGPT1,ITGB1,RELA,COL1A2
ANGPT1,ITGB1,RELA,CXCL12
ANGPT1,ITGB1,RELA,FBP1
ANGPT1,ITGB1,RELA,IGFBP5
ANGPT1,ITGB1,RELA,IL1R1
ANGPT1,ITGB1,RELA,RARA
ANGPT1,ITGB1,RELA,TAP1
ANGPT1,ITGB1,RELA,TNFAIP2
ANGPT1,ITGB1,RELA,TSC22D3
ANGPT1,ITGA5,NFKB1,ACP5
ANGPT1,ITGA5,NFKB1,ADORA2A
ANGPT1,ITGA5,NFKB1,BGN
ANGPT1,ITGA5,NFKB1,CDH1
ANGPT1,ITGA5,NFKB1,COL1A1
ANGPT1,ITGA5,NFKB1,COL1A2
ANGPT1,ITGA5,NFKB1,CXCL12
ANGPT1,ITGA5,NFKB1,FBP1
ANGPT1,ITGA5,NFKB1,IL1R1
ANGPT1,ITGA5,NFKB1,OAS2
ANGPT1,ITGA5,NFKB1,RARA
ANGPT1,ITGA5,NFKB1,TAP1
ANGPT1,ITGA5,NFKB1,TNFAIP2
ANGPT1,ITGA5,NFKB1,TSC22D3
ANGPT1,ITGA5,RELA,ADORA2A
ANGPT1,ITGA5,RELA,BGN
ANGPT1,ITGA5,RELA,CDH1
ANGPT1,ITGA5,RELA,COL1A1
ANGPT1,ITGA5,RELA,COL1A2
ANGPT1,ITGA5,RELA,CXCL12
ANGPT1,ITGA5,RELA,FBP1
ANGPT1,ITGA5,RELA,IGFBP5
ANGPT1,ITGA5,RELA,IL1R1
ANGPT1,ITGA5,RELA,RARA
ANGPT1,ITGA5,RELA,TAP1
ANGPT1,ITGA5,RELA,TNFAIP2
ANGPT1,ITGA5,RELA,TSC22D3
ANGPT2,ITGB1,NFKB1,ACP5
ANGPT2,ITGB1,NFKB1,ADORA2A
ANGPT2,ITGB1,NFKB1,BGN
ANGPT2,ITGB1,NFKB1,CDH1
ANGPT2,ITGB1,NFKB1,COL1A1
ANGPT2,ITGB1,NFKB1,COL1A2
ANGPT2,ITGB1,NFKB1,CXCL12
ANGPT2,ITGB1,NFKB1,FBP1
ANGPT2,ITGB1,NFKB1,IL1R1
ANGPT2,ITGB1,NFKB1,OAS2
ANGPT2,ITGB1,NFKB1,RARA
ANGPT2,ITGB1,NFKB1,TAP1
ANGPT2,ITGB1,NFKB1,TNFAIP2
ANGPT2,ITGB1,NFKB1,TSC22D3
ANGPT2,ITGB1,RELA,ADORA2A
ANGPT2,ITGB1,RELA,BGN
ANGPT2,ITGB1,RELA,CDH1
ANGPT2,ITGB1,RELA,COL1A1
ANGPT2,ITGB1,RELA,COL1A2
ANGPT2,ITGB1,RELA,CXCL12
ANGPT2,ITGB1,RELA,FBP1
ANGPT2,ITGB1,RELA,IGFBP5
ANGPT2,ITGB1,RELA,IL1R1
ANGPT2,ITGB1,RELA,RARA
ANGPT2,ITGB1,RELA,TAP1
ANGPT2,ITGB1,RELA,TNFAIP2
ANGPT2,ITGB1,RELA,TSC22D3
ANGPT2,ITGA5,NFKB1,ACP5
ANGPT2,ITGA5,NFKB1,ADORA2A
ANGPT2,ITGA5,NFKB1,BGN
ANGPT2,ITGA5,NFKB1,CDH1
ANGPT2,ITGA5,NFKB1,COL1A1
ANGPT2,ITGA5,NFKB1,COL1A2
ANGPT2,ITGA5,NFKB1,CXCL12
ANGPT2,ITGA5,NFKB1,FBP1
ANGPT2,ITGA5,NFKB1,IL1R1
ANGPT2,ITGA5,NFKB1,OAS2
ANGPT2,ITGA5,NFKB1,RARA
ANGPT2,ITGA5,NFKB1,TAP1
ANGPT2,ITGA5,NFKB1,TNFAIP2
ANGPT2,ITGA5,NFKB1,TSC22D3
ANGPT2,ITGA5,RELA,ADORA2A
ANGPT2,ITGA5,RELA,BGN
ANGPT2,ITGA5,RELA,CDH1
ANGPT2,ITGA5,RELA,COL1A1
ANGPT2,ITGA5,RELA,COL1A2
ANGPT2,ITGA5,RELA,CXCL12
ANGPT2,ITGA5,RELA,FBP1
ANGPT2,ITGA5,RELA,IGFBP5
ANGPT2,ITGA5,RELA,IL1R1
ANGPT2,ITGA5,RELA,RARA
ANGPT2,ITGA5,RELA,TAP1
ANGPT2,ITGA5,RELA,TNFAIP2
ANGPT2,ITGA5,RELA,TSC22D3
ANGPTL1,ITGB1,NFKB1,ACP5
ANGPTL1,ITGB1,NFKB1,ADORA2A
ANGPTL1,ITGB1,NFKB1,BGN
ANGPTL1,ITGB1,NFKB1,CDH1
ANGPTL1,ITGB1,NFKB1,COL1A1
ANGPTL1,ITGB1,NFKB1,COL1A2
ANGPTL1,ITGB1,NFKB1,CXCL12
ANGPTL1,ITGB1,NFKB1,FBP1
ANGPTL1,ITGB1,NFKB1,IL1R1
ANGPTL1,ITGB1,NFKB1,OAS2
ANGPTL1,ITGB1,NFKB1,RARA
ANGPTL1,ITGB1,NFKB1,TAP1
ANGPTL1,ITGB1,NFKB1,TNFAIP2
ANGPTL1,ITGB1,NFKB1,TSC22D3
ANGPTL1,ITGB1,RELA,ADORA2A
ANGPTL1,ITGB1,RELA,BGN
ANGPTL1,ITGB1,RELA,CDH1
ANGPTL1,ITGB1,RELA,COL1A1
ANGPTL1,ITGB1,RELA,COL1A2
ANGPTL1,ITGB1,RELA,CXCL12
ANGPTL1,ITGB1,RELA,FBP1
ANGPTL1,ITGB1,RELA,IGFBP5
ANGPTL1,ITGB1,RELA,IL1R1
ANGPTL1,ITGB1,RELA,RARA
ANGPTL1,ITGB1,RELA,TAP1
ANGPTL1,ITGB1,RELA,TNFAIP2
ANGPTL1,ITGB1,RELA,TSC22D3
CCL13,CCR5,ESR2,CLU
CCL13,CCR5,ESR2,PBX1
CCL13,CCR5,ESR2,RARA
CCL13,CCR5,RELA,ADORA2A
CCL13,CCR5,RELA,BGN
CCL13,CCR5,RELA,CDH1
CCL13,CCR5,RELA,COL1A1
CCL13,CCR5,RELA,COL1A2
CCL13,CCR5,RELA,CXCL12
CCL13,CCR5,RELA,FBP1
CCL13,CCR5,RELA,IGFBP5
CCL13,CCR5,RELA,IL1R1
CCL13,CCR5,RELA,RARA
CCL13,CCR5,RELA,TAP1
CCL13,CCR5,RELA,TNFAIP2
CCL13,CCR5,RELA,TSC22D3
CD14,ITGB1,NFKB1,ACP5
CD14,ITGB1,NFKB1,ADORA2A
CD14,ITGB1,NFKB1,BGN
CD14,ITGB1,NFKB1,CDH1
CD14,ITGB1,NFKB1,COL1A1
CD14,ITGB1,NFKB1,COL1A2
CD14,ITGB1,NFKB1,CXCL12
CD14,ITGB1,NFKB1,FBP1
CD14,ITGB1,NFKB1,IL1R1
CD14,ITGB1,NFKB1,OAS2
CD14,ITGB1,NFKB1,RARA
CD14,ITGB1,NFKB1,TAP1
CD14,ITGB1,NFKB1,TNFAIP2
CD14,ITGB1,NFKB1,TSC22D3
CD14,ITGB1,RELA,ADORA2A
CD14,ITGB1,RELA,BGN
CD14,ITGB1,RELA,CDH1
CD14,ITGB1,RELA,COL1A1
CD14,ITGB1,RELA,COL1A2
CD14,ITGB1,RELA,CXCL12
CD14,ITGB1,RELA,FBP1
CD14,ITGB1,RELA,IGFBP5
CD14,ITGB1,RELA,IL1R1
CD14,ITGB1,RELA,RARA
CD14,ITGB1,RELA,TAP1
CD14,ITGB1,RELA,TNFAIP2
CD14,ITGB1,RELA,TSC22D3
COL4A3,ITGB1,NFKB1,ACP5
COL4A3,ITGB1,NFKB1,ADORA2A
COL4A3,ITGB1,NFKB1,BGN
COL4A3,ITGB1,NFKB1,CDH1
COL4A3,ITGB1,NFKB1,COL1A1
COL4A3,ITGB1,NFKB1,COL1A2
COL4A3,ITGB1,NFKB1,CXCL12
COL4A3,ITGB1,NFKB1,FBP1
COL4A3,ITGB1,NFKB1,IL1R1
COL4A3,ITGB1,NFKB1,OAS2
COL4A3,ITGB1,NFKB1,RARA
COL4A3,ITGB1,NFKB1,TAP1
COL4A3,ITGB1,NFKB1,TNFAIP2
COL4A3,ITGB1,NFKB1,TSC22D3
COL4A3,ITGB1,RELA,ADORA2A
COL4A3,ITGB1,RELA,BGN
COL4A3,ITGB1,RELA,CDH1
COL4A3,ITGB1,RELA,COL1A1
COL4A3,ITGB1,RELA,COL1A2
COL4A3,ITGB1,RELA,CXCL12
COL4A3,ITGB1,RELA,FBP1
COL4A3,ITGB1,RELA,IGFBP5
COL4A3,ITGB1,RELA,IL1R1
COL4A3,ITGB1,RELA,RARA
COL4A3,ITGB1,RELA,TAP1
COL4A3,ITGB1,RELA,TNFAIP2
COL4A3,ITGB1,RELA,TSC22D3
COL4A3,SDC1,NFKB1,ACP5
COL4A3,SDC1,NFKB1,ADORA2A
COL4A3,SDC1,NFKB1,BGN
COL4A3,SDC1,NFKB1,CDH1
COL4A3,SDC1,NFKB1,COL1A1
COL4A3,SDC1,NFKB1,COL1A2
COL4A3,SDC1,NFKB1,CXCL12
COL4A3,SDC1,NFKB1,FBP1
COL4A3,SDC1,NFKB1,IL1R1
COL4A3,SDC1,NFKB1,OAS2
COL4A3,SDC1,NFKB1,RARA
COL4A3,SDC1,NFKB1,TAP1
COL4A3,SDC1,NFKB1,TNFAIP2
COL4A3,SDC1,NFKB1,TSC22D3
COL4A3,SDC1,RELA,ADORA2A
COL4A3,SDC1,RELA,BGN
COL4A3,SDC1,RELA,CDH1
COL4A3,SDC1,RELA,COL1A1
COL4A3,SDC1,RELA,COL1A2
COL4A3,SDC1,RELA,CXCL12
COL4A3,SDC1,RELA,FBP1
COL4A3,SDC1,RELA,IGFBP5
COL4A3,SDC1,RELA,IL1R1
COL4A3,SDC1,RELA,RARA
COL4A3,SDC1,RELA,TAP1
COL4A3,SDC1,RELA,TNFAIP2
COL4A3,SDC1,RELA,TSC22D3
CTSG,F2RL2,ESR2,CLU
CTSG,F2RL2,ESR2,PBX1
CTSG,F2RL2,ESR2,RARA
CTSG,F2RL2,NFKB1,ACP5
CTSG,F2RL2,NFKB1,ADORA2A
CTSG,F2RL2,NFKB1,BGN
CTSG,F2RL2,NFKB1,CDH1
CTSG,F2RL2,NFKB1,COL1A1
CTSG,F2RL2,NFKB1,COL1A2
CTSG,F2RL2,NFKB1,CXCL12
CTSG,F2RL2,NFKB1,FBP1
CTSG,F2RL2,NFKB1,IL1R1
CTSG,F2RL2,NFKB1,OAS2
CTSG,F2RL2,NFKB1,RARA
CTSG,F2RL2,NFKB1,TAP1
CTSG,F2RL2,NFKB1,TNFAIP2
CTSG,F2RL2,NFKB1,TSC22D3
CTSG,F2RL2,RELA,ADORA2A
CTSG,F2RL2,RELA,BGN
CTSG,F2RL2,RELA,CDH1
CTSG,F2RL2,RELA,COL1A1
CTSG,F2RL2,RELA,COL1A2
CTSG,F2RL2,RELA,CXCL12
CTSG,F2RL2,RELA,FBP1
CTSG,F2RL2,RELA,IGFBP5
CTSG,F2RL2,RELA,IL1R1
CTSG,F2RL2,RELA,RARA
CTSG,F2RL2,RELA,TAP1
CTSG,F2RL2,RELA,TNFAIP2
CTSG,F2RL2,RELA,TSC22D3
EBI3,IL27RA,MITF,ACP5
EBI3,IL27RA,MITF,SERPINF1
EBI3,IL27RA,NFKB1,ACP5
EBI3,IL27RA,NFKB1,ADORA2A
EBI3,IL27RA,NFKB1,BGN
EBI3,IL27RA,NFKB1,CDH1
EBI3,IL27RA,NFKB1,COL1A1
EBI3,IL27RA,NFKB1,COL1A2
EBI3,IL27RA,NFKB1,CXCL12
EBI3,IL27RA,NFKB1,FBP1
EBI3,IL27RA,NFKB1,IL1R1
EBI3,IL27RA,NFKB1,OAS2
EBI3,IL27RA,NFKB1,RARA
EBI3,IL27RA,NFKB1,TAP1
EBI3,IL27RA,NFKB1,TNFAIP2
EBI3,IL27RA,NFKB1,TSC22D3
EBI3,IL27RA,RELA,ADORA2A
EBI3,IL27RA,RELA,BGN
EBI3,IL27RA,RELA,CDH1
EBI3,IL27RA,RELA,COL1A1
EBI3,IL27RA,RELA,COL1A2
EBI3,IL27RA,RELA,CXCL12
EBI3,IL27RA,RELA,FBP1
EBI3,IL27RA,RELA,IGFBP5
EBI3,IL27RA,RELA,IL1R1
EBI3,IL27RA,RELA,RARA
EBI3,IL27RA,RELA,TAP1
EBI3,IL27RA,RELA,TNFAIP2
EBI3,IL27RA,RELA,TSC22D3
EBI3,IL27RA,SIRT1,CDH1
EBI3,IL27RA,SIRT1,COL1A2
F10,ITGAM,NFKB1,ACP5
F10,ITGAM,NFKB1,ADORA2A
F10,ITGAM,NFKB1,BGN
F10,ITGAM,NFKB1,CDH1
F10,ITGAM,NFKB1,COL1A1
F10,ITGAM,NFKB1,COL1A2
F10,ITGAM,NFKB1,CXCL12
F10,ITGAM,NFKB1,FBP1
F10,ITGAM,NFKB1,IL1R1
F10,ITGAM,NFKB1,OAS2
F10,ITGAM,NFKB1,RARA
F10,ITGAM,NFKB1,TAP1
F10,ITGAM,NFKB1,TNFAIP2
F10,ITGAM,NFKB1,TSC22D3
F10,ITGAM,RELA,ADORA2A
F10,ITGAM,RELA,BGN
F10,ITGAM,RELA,CDH1
F10,ITGAM,RELA,COL1A1
F10,ITGAM,RELA,COL1A2
F10,ITGAM,RELA,CXCL12
F10,ITGAM,RELA,FBP1
F10,ITGAM,RELA,IGFBP5
F10,ITGAM,RELA,IL1R1
F10,ITGAM,RELA,RARA
F10,ITGAM,RELA,TAP1
F10,ITGAM,RELA,TNFAIP2
F10,ITGAM,RELA,TSC22D3
F13A1,ITGB1,NFKB1,ACP5
F13A1,ITGB1,NFKB1,ADORA2A
F13A1,ITGB1,NFKB1,BGN
F13A1,ITGB1,NFKB1,CDH1
F13A1,ITGB1,NFKB1,COL1A1
F13A1,ITGB1,NFKB1,COL1A2
F13A1,ITGB1,NFKB1,CXCL12
F13A1,ITGB1,NFKB1,FBP1
F13A1,ITGB1,NFKB1,IL1R1
F13A1,ITGB1,NFKB1,OAS2
F13A1,ITGB1,NFKB1,RARA
F13A1,ITGB1,NFKB1,TAP1
F13A1,ITGB1,NFKB1,TNFAIP2
F13A1,ITGB1,NFKB1,TSC22D3
F13A1,ITGB1,RELA,ADORA2A
F13A1,ITGB1,RELA,BGN
F13A1,ITGB1,RELA,CDH1
F13A1,ITGB1,RELA,COL1A1
F13A1,ITGB1,RELA,COL1A2
F13A1,ITGB1,RELA,CXCL12
F13A1,ITGB1,RELA,FBP1
F13A1,ITGB1,RELA,IGFBP5
F13A1,ITGB1,RELA,IL1R1
F13A1,ITGB1,RELA,RARA
F13A1,ITGB1,RELA,TAP1
F13A1,ITGB1,RELA,TNFAIP2
F13A1,ITGB1,RELA,TSC22D3
FASLG,TNFRSF6B,NFKB1,ACP5
FASLG,TNFRSF6B,NFKB1,ADORA2A
FASLG,TNFRSF6B,NFKB1,BGN
FASLG,TNFRSF6B,NFKB1,CDH1
FASLG,TNFRSF6B,NFKB1,COL1A1
FASLG,TNFRSF6B,NFKB1,COL1A2
FASLG,TNFRSF6B,NFKB1,CXCL12
FASLG,TNFRSF6B,NFKB1,FBP1
FASLG,TNFRSF6B,NFKB1,IL1R1
FASLG,TNFRSF6B,NFKB1,OAS2
FASLG,TNFRSF6B,NFKB1,RARA
FASLG,TNFRSF6B,NFKB1,TAP1
FASLG,TNFRSF6B,NFKB1,TNFAIP2
FASLG,TNFRSF6B,NFKB1,TSC22D3
FASLG,TNFRSF6B,PARP1,CDH1
FASLG,TNFRSF6B,PARP1,RARA
FASLG,TNFRSF6B,PARP1,SERPINF1
FASLG,TNFRSF6B,RELA,ADORA2A
FASLG,TNFRSF6B,RELA,BGN
FASLG,TNFRSF6B,RELA,CDH1
FASLG,TNFRSF6B,RELA,COL1A1
FASLG,TNFRSF6B,RELA,COL1A2
FASLG,TNFRSF6B,RELA,CXCL12
FASLG,TNFRSF6B,RELA,FBP1
FASLG,TNFRSF6B,RELA,IGFBP5
FASLG,TNFRSF6B,RELA,IL1R1
FASLG,TNFRSF6B,RELA,RARA
FASLG,TNFRSF6B,RELA,TAP1
FASLG,TNFRSF6B,RELA,TNFAIP2
FASLG,TNFRSF6B,RELA,TSC22D3
FCER2,ITGAM,NFKB1,ACP5
FCER2,ITGAM,NFKB1,ADORA2A
FCER2,ITGAM,NFKB1,BGN
FCER2,ITGAM,NFKB1,CDH1
FCER2,ITGAM,NFKB1,COL1A1
FCER2,ITGAM,NFKB1,COL1A2
FCER2,ITGAM,NFKB1,CXCL12
FCER2,ITGAM,NFKB1,FBP1
FCER2,ITGAM,NFKB1,IL1R1
FCER2,ITGAM,NFKB1,OAS2
FCER2,ITGAM,NFKB1,RARA
FCER2,ITGAM,NFKB1,TAP1
FCER2,ITGAM,NFKB1,TNFAIP2
FCER2,ITGAM,NFKB1,TSC22D3
FCER2,ITGAM,RELA,ADORA2A
FCER2,ITGAM,RELA,BGN
FCER2,ITGAM,RELA,CDH1
FCER2,ITGAM,RELA,COL1A1
FCER2,ITGAM,RELA,COL1A2
FCER2,ITGAM,RELA,CXCL12
FCER2,ITGAM,RELA,FBP1
FCER2,ITGAM,RELA,IGFBP5
FCER2,ITGAM,RELA,IL1R1
FCER2,ITGAM,RELA,RARA
FCER2,ITGAM,RELA,TAP1
FCER2,ITGAM,RELA,TNFAIP2
FCER2,ITGAM,RELA,TSC22D3
FREM1,ITGB1,NFKB1,ACP5
FREM1,ITGB1,NFKB1,ADORA2A
FREM1,ITGB1,NFKB1,BGN
FREM1,ITGB1,NFKB1,CDH1
FREM1,ITGB1,NFKB1,COL1A1
FREM1,ITGB1,NFKB1,COL1A2
FREM1,ITGB1,NFKB1,CXCL12
FREM1,ITGB1,NFKB1,FBP1
FREM1,ITGB1,NFKB1,IL1R1
FREM1,ITGB1,NFKB1,OAS2
FREM1,ITGB1,NFKB1,RARA
FREM1,ITGB1,NFKB1,TAP1
FREM1,ITGB1,NFKB1,TNFAIP2
FREM1,ITGB1,NFKB1,TSC22D3
FREM1,ITGB1,RELA,ADORA2A
FREM1,ITGB1,RELA,BGN
FREM1,ITGB1,RELA,CDH1
FREM1,ITGB1,RELA,COL1A1
FREM1,ITGB1,RELA,COL1A2
FREM1,ITGB1,RELA,CXCL12
FREM1,ITGB1,RELA,FBP1
FREM1,ITGB1,RELA,IGFBP5
FREM1,ITGB1,RELA,IL1R1
FREM1,ITGB1,RELA,RARA
FREM1,ITGB1,RELA,TAP1
FREM1,ITGB1,RELA,TNFAIP2
FREM1,ITGB1,RELA,TSC22D3
HGF,SDC1,NFKB1,ACP5
HGF,SDC1,NFKB1,ADORA2A
HGF,SDC1,NFKB1,BGN
HGF,SDC1,NFKB1,CDH1
HGF,SDC1,NFKB1,COL1A1
HGF,SDC1,NFKB1,COL1A2
HGF,SDC1,NFKB1,CXCL12
HGF,SDC1,NFKB1,FBP1
HGF,SDC1,NFKB1,IL1R1
HGF,SDC1,NFKB1,OAS2
HGF,SDC1,NFKB1,RARA
HGF,SDC1,NFKB1,TAP1
HGF,SDC1,NFKB1,TNFAIP2
HGF,SDC1,NFKB1,TSC22D3
HGF,SDC1,RELA,ADORA2A
HGF,SDC1,RELA,BGN
HGF,SDC1,RELA,CDH1
HGF,SDC1,RELA,COL1A1
HGF,SDC1,RELA,COL1A2
HGF,SDC1,RELA,CXCL12
HGF,SDC1,RELA,FBP1
HGF,SDC1,RELA,IGFBP5
HGF,SDC1,RELA,IL1R1
HGF,SDC1,RELA,RARA
HGF,SDC1,RELA,TAP1
HGF,SDC1,RELA,TNFAIP2
HGF,SDC1,RELA,TSC22D3
HGF,SDC2,ESR2,CLU
HGF,SDC2,ESR2,PBX1
HGF,SDC2,ESR2,RARA
HGF,SDC2,NFKB1,ACP5
HGF,SDC2,NFKB1,ADORA2A
HGF,SDC2,NFKB1,BGN
HGF,SDC2,NFKB1,CDH1
HGF,SDC2,NFKB1,COL1A1
HGF,SDC2,NFKB1,COL1A2
HGF,SDC2,NFKB1,CXCL12
HGF,SDC2,NFKB1,FBP1
HGF,SDC2,NFKB1,IL1R1
HGF,SDC2,NFKB1,OAS2
HGF,SDC2,NFKB1,RARA
HGF,SDC2,NFKB1,TAP1
HGF,SDC2,NFKB1,TNFAIP2
HGF,SDC2,NFKB1,TSC22D3
HGF,SDC2,RELA,ADORA2A
HGF,SDC2,RELA,BGN
HGF,SDC2,RELA,CDH1
HGF,SDC2,RELA,COL1A1
HGF,SDC2,RELA,COL1A2
HGF,SDC2,RELA,CXCL12
